C:\Schneider\Soft\py\opc\venv\Scripts\python.exe C:/Schneider/Soft/py/opc/main.py
['Saturn.OPC.LanMon']
None
print(name, value, quality, time)
200.1.7.40 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.12 227.38302612304688 Good 2022-06-17 10:26:41.861000+00:00
200.1.7.41 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.13 0.005559637521704038 Good 2022-06-17 10:26:41.861000+00:00
200.1.7.42 44729.55819444444 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.14 0.016678912565112114 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.15 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.16 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.1 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.17 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.2 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.23 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.3 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.4 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.18 0.7371541857719421 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.19 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.5 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.20 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.6 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.21 50.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.7 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.22 195.137015625 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.8 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.24 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.9 238.6784413655599 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.25 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.10 238.18995666503906 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.26 89.2057578125 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.11 239.9250946044922 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.12 237.92027282714844 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.27 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.13 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.28 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.14 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.29 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.15 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.30 95.8565078125 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.16 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.31 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.17 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.32 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.18 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.33 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.19 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.34 10.0747509765625 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.20 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.21 50.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.35 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.22 2.6925 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.36 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.23 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.37 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.24 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.25 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.38 32.077751953125 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.26 1.6152501220703126 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.39 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.27 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.40 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.28 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.41 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.5.42 44729.55997685185 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.29 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.30 0.7505 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.1 0.008640000343322754 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.2 0.004410000324249268 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.31 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.3 0.002430000066757202 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.4 0.0018000000715255738 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.32 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.5 -0.0027900002002716065 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.33 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.34 0.32675 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.6 -0.0019800000190734863 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.35 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.7 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.8 -0.0008100000619888306 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.36 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.9 227.3152058919271 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.37 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.10 228.37144470214844 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.38 0.4285000305175781 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.11 227.1045684814453 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.39 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.12 226.4696044921875 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.40 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.13 0.016942132574816544 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.41 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.14 0.023472478613257408 Good 2022-06-17 10:26:41.861000+00:00
200.1.6.42 44729.5534375 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.15 0.01460240501910448 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.16 0.012751514092087746 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.1 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.17 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.23 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.2 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.18 0.9122695326805115 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.3 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.19 1.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.4 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.20 0.911921501159668 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.5 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.21 50.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.22 599.1145 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.6 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.24 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.25 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.26 350.57125 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.7 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.27 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.28 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.8 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.29 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.30 174.05775 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.9 238.74054972330728 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.31 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.32 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.10 238.0982208251953 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.33 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.11 240.04766845703125 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.34 74.4855078125 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.12 238.0757598876953 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.35 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.13 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.36 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.14 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.37 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.15 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.38 99.7057578125 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.16 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.39 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.17 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.40 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.18 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.41 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.19 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.6.42 44729.55855324074 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.20 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.21 50.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.22 0.004 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.23 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.1 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.24 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.2 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.25 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.3 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.26 0.004 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.4 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.27 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.5 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.28 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.29 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.6 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.30 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.7 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.31 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.8 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.32 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.9 227.75506591796875 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.33 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.34 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.10 229.0088653564453 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.35 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.11 227.4557647705078 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.36 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.12 226.80056762695312 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.37 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.13 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.38 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.14 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.39 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.40 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.15 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.16 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.41 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.5.42 44729.559166666666 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.17 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.23 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.18 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.1 0.0009000000357627869 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.19 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.2 0.0009000000357627869 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.20 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.3 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.21 50.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.4 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.22 24635.132 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.5 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.24 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.6 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.7 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.25 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.8 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.26 10403.854 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.9 238.81035359700522 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.27 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.10 238.10987854003906 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.28 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.11 240.3964080810547 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.12 237.92477416992188 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.29 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.30 13448.604000000001 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.13 0.0018759599576393764 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.14 0.005627879872918129 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.31 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.15 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.32 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.16 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.33 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.17 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.34 782.6736875 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.18 1.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.35 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.19 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.20 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.36 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.21 50.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.22 14.319 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.37 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.23 19.20675 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.38 4077.20475 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.24 2.438000244140625 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.39 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.25 2.22825 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.40 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.26 9.8655 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.27 12.8437509765625 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.41 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.28 1.7127501220703125 Good 2022-06-17 10:26:41.861000+00:00
200.4.7.42 44729.557546296295 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.29 1.50475 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.30 0.726 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.31 0.9492500610351563 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.32 0.0015 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.1 55182.47985777259 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.33 0.23500001525878905 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.2 53616.951055049896 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.34 3.727500244140625 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.5 53919.197162657976 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.35 5.41375 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.6 52537.47012743354 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.9 392.95813685655594 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.36 0.7237500610351563 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.13 24.83 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.37 0.4885000305175781 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.14 16.73 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.38 0.748 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.15 10.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.39 0.8990000610351563 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.40 0.04975000381469727 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.25 0.9 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.41 0.18 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.26 0.5 Good 2022-06-17 10:26:41.861000+00:00
200.1.4.42 44729.559594907405 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.27 0.4 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.41 24.83888053894043 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.1 -0.0019800000190734863 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.42 18.20128059387207 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.2 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.43 10.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.3 -0.0019800000190734863 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.45 0.8999999761581421 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.4 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.5 0.0009000000357627869 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.46 0.5 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.6 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.47 0.4000000059604645 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.7 0.0009000000357627869 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.49 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.8 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.50 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.9 238.7596893310547 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.53 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.10 238.4602508544922 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.54 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.11 240.35166931152344 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.57 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.12 237.46714782714844 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.13 0.003437170758843422 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.58 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.14 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.121 80037470 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.15 0.010311512276530266 Good 2022-06-17 10:26:41.861000+00:00
200.4.104.122 79021445 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.16 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.17 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.18 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.19 -0.9255470037460327 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.20 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.21 50.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.22 14.23225 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.23 58.00600390625 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.24 25.337001953125 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.25 1.8770001220703125 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.26 9.1737509765625 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.27 34.12925390625 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.28 14.9407509765625 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.29 1.22025 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.30 3.583250244140625 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.31 14.9952509765625 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.32 6.84900048828125 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.33 0.00025 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.34 1.4752501220703125 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.35 8.8815 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.36 3.547250244140625 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.37 0.6565000610351562 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.38 2.64575 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.39 8.2870009765625 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.40 3.924500244140625 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.41 0.05375 Good 2022-06-17 10:26:41.861000+00:00
200.1.3.42 44729.552928240744 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.1 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.2 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.3 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.4 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.5 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.6 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.7 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.8 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.9 238.81219482421875 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.10 238.39447021484375 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.11 239.99435424804688 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.12 238.04776000976562 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.13 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.14 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.15 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.16 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.17 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.18 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.19 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.20 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.21 50.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.22 519.828 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.23 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.24 594.27275 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.25 18.59275 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.26 367.60328125 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.27 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.28 422.35125 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.29 10.4355 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.30 7.84850048828125 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.31 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.32 8.2845 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.33 6.696 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.34 144.37625 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.35 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.36 163.637015625 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.37 1.4612501220703125 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.38 34.6715 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.39 0.0 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.40 29.004001953125 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.41 4.46875 Good 2022-06-17 10:26:41.861000+00:00
200.1.2.42 44729.558854166666 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1R44597 1716.0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1R44599 2643.0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1R44601 1040.0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1R44603 1134.0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1R44617 33 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1R44619 30 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1R44621 38 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1R44623 57 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2049 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2050 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2051 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2052 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2053 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2054 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2055 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2056 0 Good 2022-06-17 10:26:41.861000+00:00
Kamenb_korpys_m1_mdbs_A/dev/ttyS3_A1C2057 0 Good 2022-06-17 10:26:41.861000+00:00
